BehaviorSpace results (NetLogo 5.2.1),,,,,,,,,,,,,,,,,,,,,,,
INDISIM3.nlogo,,,,,,,,,,,,,,,,,,,,,,,
25_simulations,,,,,,,,,,,,,,,,,,,,,,,
08/15/2016 08:44:37:480 -0400,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,
0,30,0,30,,,,,,,,,,,,,,,,,,,,
[run number],inhibitory_k,mass_reproduction,initial_local_nutrient,viability_time,yield,length_time_feed,yield-2,availability_k,uptake_k,Bioreactor,out_reservoir_nutrient,initial_bacteria_2,maintenance_k,in_out_percent,fed_nutrient,initial_bacteria_1,[step],count turtles,count turtles with [color = pink],count turtles with [color = sky],total_biomass,total_nutrient,total_end_product
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,4,6,2,4,151.1552812,480475.6731,24.18860437
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,5,6,2,4,160.8464544,480466.2367,33.57041045
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,6,6,2,4,162.9006033,480458.8499,40.79721618
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,7,6,2,4,167.036679,480449.207,50.41468191
15,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,3,0.25,0.04,300,5,75,601,132,469,21856.0868,464160.7839,8160.385015
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,8,6,2,4,171.3681405,480439.3813,60.23419308
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,9,6,2,4,175.7443345,480428.7714,70.64736708
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,91,690,98,592,24032.4697,466159.9701,3477.862737
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,10,7,3,4,181.3569634,480416.6702,82.55538706
13,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,3,0.25,0.04,300,3,68,281,73,208,10345.61549,470864.8066,4545.967185
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,11,7,3,4,192.2487986,480402.1179,96.69603787
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,12,8,4,4,201.2532194,480386.6399,111.9427139
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,13,8,4,4,214.3542916,480370.134,127.9726052
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,14,8,4,4,231.1607118,480348.8894,147.8456285
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,15,8,4,4,240.3590388,480327.4876,167.9309654
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,16,8,4,4,251.1239694,480304.3385,190.5041104
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,17,8,4,4,261.2014958,480280.998,213.4642408
15,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,3,0.25,0.04,300,5,76,652,138,514,23739.56871,463399.7659,8024.435681
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,18,8,4,4,264.9206377,480257.7682,236.2130914
4,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,4,84,1124,136,988,39614.76737,462120.2537,2651.846214
13,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,3,0.25,0.04,300,3,69,292,78,214,10566.57921,470438.0081,4706.825343
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,19,8,4,4,265.3887406,480234.4965,258.6338412
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,20,8,4,4,265.1977471,480211.9828,279.4750658
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,21,8,4,4,265.3033067,480190.0919,299.9864797
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,22,8,4,4,266.525546,480166.2642,323.0896493
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,76,955,172,783,33240.74236,459555.5048,7917.881222
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,23,9,5,4,276.4451836,480139.2604,349.5737965
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,24,10,6,4,280.7837276,480115.5402,372.9114321
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,25,11,7,4,293.9701051,480086.0631,401.9385197
15,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,3,0.25,0.04,300,5,77,701,142,559,25783.93339,462599.0581,7833.880457
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,26,11,7,4,302.9769017,480056.3838,431.3320166
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,27,11,7,4,322.058038,480021.1808,466.1991232
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,28,11,7,4,338.9934943,479983.976,503.0393246
5,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,5,96,1203,273,930,44118.83771,444699.247,12497.43131
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,29,12,8,4,361.8787774,479943.5142,543.1139944
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,30,12,8,4,371.751921,479904.531,581.7271002
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,92,699,99,600,24544.82052,465586.359,3581.977513
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,31,12,8,4,385.7705948,479863.4872,622.3851353
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,32,12,8,4,398.2176615,479821.9178,663.288733
13,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,3,0.25,0.04,300,3,70,303,84,219,10824.33129,469988.8949,4895.276714
15,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,3,0.25,0.04,300,5,78,756,146,610,27722.82072,461778.5808,7655.158366
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,33,12,8,4,404.4018067,479779.5117,705.2344635
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,34,12,8,4,417.5245147,479732.8353,751.4349889
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,35,12,8,4,421.8481054,479688.1183,795.6298681
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,36,13,9,4,424.4001295,479645.1204,838.118408
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,37,13,9,4,439.1253742,479597.2244,885.5612136
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,38,14,10,4,453.6642643,479546.8332,935.3948598
5,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,5,97,1284,289,995,46802.12946,443107.1385,12672.85707
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,39,14,10,4,468.6460396,479492.2193,989.335056
15,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,3,0.25,0.04,300,5,79,814,150,664,29884.29713,460942.6387,7431.192078
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,40,14,10,4,477.6349927,479438.8947,1041.570338
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,27,9,5,4,204.1491862,480263.5508,236.4363822
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,77,1006,175,831,35012.91494,458601.1243,7829.3342
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,41,16,12,4,504.3127705,479378.0962,1101.570134
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,93,713,103,610,25173.45562,465011.0182,3608.589215
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,28,9,5,4,215.4812983,480242.0783,257.8945009
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,42,16,12,4,534.850773,479311.8234,1166.56573
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,29,9,5,4,222.6134637,480221.3026,278.6618143
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,43,16,12,4,560.3494781,479245.0746,1231.683768
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,30,9,5,4,237.1512753,480196.0908,303.8666111
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,44,16,12,4,571.6209005,479179.775,1294.706044
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,31,9,5,4,247.7879074,480170.1505,329.7966521
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,32,9,5,4,257.1932454,480143.1901,356.7491713
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,45,17,13,4,588.1296272,479109.5963,1363.450251
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,33,10,6,4,266.5367419,480114.6469,385.2709497
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,46,17,13,4,612.0993268,479035.0222,1436.404706
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,34,10,6,4,280.6456072,480083.8852,415.9534905
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,35,10,6,4,286.8293255,480053.6819,445.9537306
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,47,18,14,4,644.6528671,478959.2743,1508.175024
15,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,3,0.25,0.04,300,5,80,907,154,753,32902.58564,460056.0845,7020.766341
13,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,3,0.25,0.04,300,3,71,313,90,223,11186.52257,469517.0655,5091.878418
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,36,10,6,4,290.128686,480025.6902,473.5845611
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,48,18,14,4,654.1121729,478885.4402,1580.439305
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,37,10,6,4,296.5919539,479994.2332,504.4446073
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,49,18,14,4,676.520967,478803.7196,1660.572245
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,38,10,6,4,304.4163189,479961.1013,537.2561649
5,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,5,98,1371,304,1067,49766.13963,441458.9645,12830.2802
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,39,10,6,4,309.1623877,479927.7489,570.0830575
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,50,18,14,4,693.0983758,478723.9481,1738.957861
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,40,10,6,4,315.2132979,479894.8778,602.7183953
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,51,20,16,4,724.8388369,478633.9742,1826.985026
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,41,10,6,4,327.8317576,479858.0429,639.3768999
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,52,22,18,4,755.7241525,478541.1012,1917.870956
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,42,11,7,4,333.3317214,479821.1123,675.8708351
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,53,22,18,4,801.4533632,478438.5654,2018.218162
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,43,12,8,4,354.1615709,479778.1758,718.2561578
4,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,4,85,1142,138,1004,40374.50667,461310.2809,2681.951418
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,44,13,9,4,379.6397284,479731.0223,765.1912458
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,54,23,19,4,822.1863934,478340.1957,2112.860327
13,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,3,0.25,0.04,300,3,72,326,96,230,11575.86795,469010.8397,5310.12265
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,45,13,9,4,402.1499779,479681.2599,814.8690644
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,55,25,21,4,858.0428887,478232.2033,2216.001338
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,46,13,9,4,416.3432044,479633.2722,862.6452009
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,56,26,22,4,905.458087,478125.5695,2316.090518
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,47,13,9,4,443.7577705,479577.1892,918.3160299
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,57,28,23,5,988.9282702,478000.1332,2433.432011
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,48,13,9,4,450.6003475,479526.915,967.6651062
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,49,13,9,4,453.4278403,479476.0045,1017.273698
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,50,13,9,4,461.9397056,479421.9508,1069.691344
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,58,30,24,6,1060.507595,477873.99,2547.543488
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,51,13,9,4,474.4743731,479366.6236,1124.055459
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,59,32,26,6,1148.350993,477739.1861,2666.564061
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,52,14,10,4,481.3653245,479313.2468,1176.072458
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,53,15,11,4,497.8494752,479252.6593,1235.089455
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,60,36,27,9,1291.001713,477596.0422,2785.434218
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,78,1062,184,878,37099.95092,457607.3501,7681.040742
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,54,16,12,4,514.7856838,479189.9167,1296.275881
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,55,16,12,4,531.0202449,479126.764,1357.96046
13,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,3,0.25,0.04,300,3,73,338,100,238,12060.79938,468489.7916,5525.746024
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,94,731,109,622,25752.48899,464401.2811,3685.80194
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,56,16,12,4,548.0600063,479059.3775,1423.280924
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,57,16,12,4,560.8132179,478990.6404,1490.706247
15,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,3,0.25,0.04,300,5,81,996,162,834,36160.58481,459152.5086,6497.712865
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,58,16,12,4,568.8086196,478925.002,1553.695946
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,59,17,13,4,591.4935108,478850.4657,1624.997796
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,60,19,15,4,634.5312038,478771.2037,1699.265471
4,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,4,86,1157,142,1015,40976.6728,460471.6783,2730.242485
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,61,21,17,4,665.4439717,478689.0494,1778.420733
5,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,5,99,1474,319,1155,53534.26057,439711.2639,12796.81919
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,62,21,17,4,710.5040689,478596.4819,1866.598635
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,63,21,17,4,737.9154132,478511.7662,1946.219353
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,64,23,18,5,790.8804758,478416.6385,2032.764987
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,65,26,19,7,858.4791852,478317.3776,2120.047432
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,66,29,21,8,985.9951926,478210.5168,2206.506996
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,67,30,21,9,1078.957411,478102.0466,2290.813852
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,68,33,21,12,1235.053429,477985.7673,2370.969785
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,95,747,114,633,26085.4796,463784.4876,3804.45166
13,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,3,0.25,0.04,300,3,74,350,103,247,12538.05081,467955.7314,5721.308074
15,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,3,0.25,0.04,300,5,82,1087,169,918,39141.66514,458202.6285,6017.035815
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,69,39,22,17,1426.125406,477866.097,2441.581461
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,70,47,23,24,1689.088945,477740.2838,2499.559716
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,71,53,24,29,2012.157098,477598.3602,2553.128277
4,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,4,87,1179,150,1029,41670.41936,459612.9089,2769.06884
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,72,70,26,44,2461.224248,477460.9795,2566.277594
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,61,42,30,12,1491.359723,477439.1715,2905.180212
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,79,1121,194,927,39037.99291,456584.3486,7543.831473
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,73,90,26,64,3118.947433,477316.3305,2536.034511
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,62,47,32,15,1697.638263,477272.3583,3026.257494
13,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,3,0.25,0.04,300,3,75,360,105,255,13163.00984,467393.6368,5884.22766
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,74,110,27,83,4027.158902,477176.4874,2420.22387
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,63,54,33,21,1913.139507,477108.5482,3127.886403
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,75,132,27,105,4978.624476,477024.1547,2257.5931
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,64,66,35,31,2316.447451,476927.0103,3215.118843
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,65,81,37,44,2740.030415,476742.283,3281.155816
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,76,159,27,132,5746.663876,476868.5211,2084.814558
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,96,763,117,646,26719.4389,463131.1473,3915.483381
5,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,5,100,1594,331,1263,57568.12877,437889.6254,12709.04384
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,66,92,38,54,3445.95989,476542.539,3302.693985
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,77,181,27,154,6480.239884,476717.4447,1890.800326
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,67,107,38,69,3997.037973,476337.2729,3310.592593
18,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,3,0,7,3,4,180.3047318,480500,0
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,78,194,28,166,7057.666478,476549.382,1747.688667
18,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,3,1,8,4,4,189.5225064,480484.5106,15.48940634
18,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,3,2,8,4,4,208.7555533,480464.7007,35.16352083
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,68,125,39,86,4718.236636,476127.7788,3289.13868
18,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,3,3,8,4,4,208.8086654,480448.1297,50.31272082
15,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,3,0.25,0.04,300,5,83,1170,175,995,42375.15906,457246.6211,5495.01498
13,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,3,0.25,0.04,300,3,76,373,110,263,13660.6411,466793.4127,6098.890087
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,79,208,30,178,7506.989055,476377.9088,1621.821967
18,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,3,4,9,5,4,221.7975949,480427.2897,70.66942934
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,69,140,39,101,5376.308993,475911.9701,3256.118087
18,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,3,5,9,5,4,232.9905442,480405.2974,92.43172495
18,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,3,6,9,5,4,242.2065827,480382.2613,115.3975022
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,80,217,31,186,7875.063237,476206.1195,1502.020059
18,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,3,7,9,5,4,249.2001847,480358.9311,138.6350663
18,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,3,8,9,5,4,261.5242766,480332.6708,164.7673263
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,70,156,40,116,5986.391978,475691.2891,3217.276653
18,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,3,9,9,5,4,271.1943341,480305.3452,191.7810562
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,81,227,34,193,8166.044074,476015.7746,1439.966638
18,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,3,10,10,6,4,290.5092339,480274.4149,222.5635078
18,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,3,11,10,6,4,302.9285194,480243.3596,252.4934353
13,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,3,0.25,0.04,300,3,77,395,114,281,14457.85067,466195.1885,6222.980073
17,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,2,71,183,43,140,6757.908342,475455.6694,3142.443235
18,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,3,12,11,7,4,316.8077009,480209.5007,284.8764581
9,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,4,97,778,123,655,27416.25394,462446.3098,3990.175348
16,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,1,82,232,36,196,8347.318939,475829.7969,1397.052934
18,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,3,13,11,7,4,337.3310726,480170.9211,321.409609
18,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,3,14,11,7,4,349.5729214,480135.4016,355.2188341
18,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,3,15,12,8,4,366.3796578,480093.396,396.1444958
